mode,scenario,workload,elapsed_sec,window_availability
leader-vector,correlated_slow_120ms,read_heavy,3.363,1.0000
leader-vector,correlated_slow_120ms,read_heavy,3.633,1.0000
leader-vector,correlated_slow_120ms,read_heavy,3.890,1.0000
leader-vector,correlated_slow_120ms,read_heavy,3.894,1.0000
leader-vector,correlated_slow_120ms,write_heavy,0.257,1.0000
leader-vector,correlated_slow_120ms,write_heavy,0.511,1.0000
leader-vector,correlated_slow_120ms,write_heavy,0.764,1.0000
leader-vector,correlated_slow_120ms,write_heavy,1.018,1.0000
leader-vector,correlated_slow_120ms,write_heavy,1.274,1.0000
leader-vector,correlated_slow_120ms,write_heavy,1.528,1.0000
leader-vector,correlated_slow_120ms,write_heavy,1.780,1.0000
leader-vector,correlated_slow_120ms,write_heavy,2.035,1.0000
leader-vector,correlated_slow_120ms,write_heavy,2.291,1.0000
leader-vector,correlated_slow_120ms,write_heavy,2.545,1.0000
leader-vector,correlated_slow_120ms,write_heavy,2.800,1.0000
leader-vector,correlated_slow_120ms,write_heavy,3.060,1.0000
leader-vector,correlated_slow_120ms,write_heavy,3.313,1.0000
leader-vector,correlated_slow_120ms,write_heavy,3.567,1.0000
leader-vector,correlated_slow_120ms,write_heavy,3.820,1.0000
leader-vector,correlated_slow_120ms,write_heavy,4.074,1.0000
leader-vector,correlated_slow_120ms,write_heavy,4.334,1.0000
leader-vector,correlated_slow_120ms,write_heavy,4.588,1.0000
leader-vector,correlated_slow_120ms,write_heavy,4.842,1.0000
leader-vector,correlated_slow_120ms,write_heavy,5.095,1.0000
leader-vector,correlated_slow_120ms,write_heavy,5.350,1.0000
leader-vector,correlated_slow_120ms,write_heavy,5.606,1.0000
leader-vector,correlated_slow_120ms,write_heavy,5.862,1.0000
leader-vector,correlated_slow_120ms,write_heavy,6.120,1.0000
leader-vector,correlated_slow_120ms,write_heavy,6.376,1.0000
leader-vector,correlated_slow_120ms,write_heavy,6.632,1.0000
leader-vector,correlated_slow_120ms,write_heavy,6.889,1.0000
leader-vector,correlated_slow_120ms,write_heavy,7.146,1.0000
leader-vector,correlated_slow_120ms,write_heavy,7.400,1.0000
leader-vector,correlated_slow_120ms,write_heavy,7.652,1.0000
leader-vector,correlated_slow_120ms,write_heavy,7.906,1.0000
leader-vector,correlated_slow_120ms,write_heavy,8.162,1.0000
leader-vector,correlated_slow_120ms,write_heavy,8.415,1.0000
leader-vector,correlated_slow_120ms,write_heavy,8.668,1.0000
leader-vector,correlated_slow_120ms,write_heavy,8.921,1.0000
leader-vector,correlated_slow_120ms,write_heavy,9.175,1.0000
leader-vector,correlated_slow_120ms,write_heavy,9.432,1.0000
leader-vector,correlated_slow_120ms,write_heavy,9.686,1.0000
leader-vector,correlated_slow_120ms,write_heavy,9.938,1.0000
leader-vector,correlated_slow_120ms,write_heavy,10.186,1.0000
leader-vector,correlated_slow_120ms,write_heavy,10.437,1.0000
leader-vector,correlated_slow_120ms,write_heavy,10.693,1.0000
leader-vector,correlated_slow_120ms,write_heavy,10.945,1.0000
leader-vector,correlated_slow_120ms,write_heavy,11.202,1.0000
leader-vector,correlated_slow_120ms,write_heavy,11.456,1.0000
leader-vector,correlated_slow_120ms,write_heavy,11.708,1.0000
leader-vector,correlated_slow_120ms,write_heavy,11.965,1.0000
leader-vector,correlated_slow_120ms,write_heavy,12.214,1.0000
leader-vector,correlated_slow_120ms,write_heavy,12.469,1.0000
leader-vector,correlated_slow_120ms,write_heavy,12.723,1.0000
leader-vector,correlated_slow_120ms,write_heavy,12.982,1.0000
leader-vector,correlated_slow_120ms,write_heavy,13.237,1.0000
leader-vector,correlated_slow_120ms,write_heavy,13.495,1.0000
leader-vector,correlated_slow_120ms,write_heavy,13.750,1.0000
leader-vector,correlated_slow_120ms,write_heavy,14.007,1.0000
leader-vector,correlated_slow_120ms,write_heavy,14.263,1.0000
leader-vector,correlated_slow_120ms,write_heavy,14.510,1.0000
leader-vector,correlated_slow_120ms,write_heavy,14.764,1.0000
leader-vector,correlated_slow_120ms,write_heavy,15.015,1.0000
leader-vector,correlated_slow_120ms,write_heavy,15.272,1.0000
leader-vector,correlated_slow_120ms,mixed,0.258,1.0000
leader-vector,correlated_slow_120ms,mixed,0.509,1.0000
leader-vector,correlated_slow_120ms,mixed,0.767,1.0000
leader-vector,correlated_slow_120ms,mixed,1.022,1.0000
leader-vector,correlated_slow_120ms,mixed,1.280,1.0000
leader-vector,correlated_slow_120ms,mixed,1.532,1.0000
leader-vector,correlated_slow_120ms,mixed,1.788,1.0000
leader-vector,correlated_slow_120ms,mixed,2.047,1.0000
leader-vector,correlated_slow_120ms,mixed,2.305,1.0000
leader-vector,correlated_slow_120ms,mixed,2.562,1.0000
leader-vector,correlated_slow_120ms,mixed,2.815,1.0000
leader-vector,correlated_slow_120ms,mixed,3.065,1.0000
leader-vector,correlated_slow_120ms,mixed,3.318,1.0000
leader-vector,correlated_slow_120ms,mixed,3.574,1.0000
leader-vector,correlated_slow_120ms,mixed,3.832,1.0000
leader-vector,correlated_slow_120ms,mixed,4.088,1.0000
leader-vector,correlated_slow_120ms,mixed,4.346,1.0000
leader-vector,correlated_slow_120ms,mixed,4.601,1.0000
leader-vector,correlated_slow_120ms,mixed,4.858,1.0000
leader-vector,correlated_slow_120ms,mixed,5.114,1.0000
leader-vector,correlated_slow_120ms,mixed,5.366,1.0000
leader-vector,correlated_slow_120ms,mixed,5.623,1.0000
leader-vector,correlated_slow_120ms,mixed,5.880,1.0000
leader-vector,correlated_slow_120ms,mixed,6.136,1.0000
leader-vector,correlated_slow_120ms,mixed,6.385,1.0000
leader-vector,correlated_slow_120ms,mixed,6.641,1.0000
leader-vector,correlated_slow_120ms,mixed,6.897,1.0000
leader-vector,correlated_slow_120ms,mixed,7.151,1.0000
leader-vector,correlated_slow_120ms,mixed,7.408,1.0000
leader-vector,correlated_slow_120ms,mixed,7.693,1.0000
leader-vector,correlated_slow_120ms,mixed,7.946,1.0000
leader-vector,correlated_slow_120ms,mixed,8.195,1.0000
leader-vector,correlated_slow_120ms,mixed,8.447,1.0000
leader-vector,correlated_slow_120ms,mixed,8.700,1.0000
leader-vector,correlated_slow_120ms,mixed,8.951,1.0000
leader-vector,correlated_slow_120ms,mixed,9.207,1.0000
leader-vector,correlated_slow_120ms,mixed,9.463,1.0000
leader-vector,correlated_slow_120ms,mixed,9.717,1.0000
leader-vector,correlated_slow_120ms,mixed,9.968,1.0000
leader-vector,correlated_slow_120ms,mixed,10.220,1.0000
leader-vector,correlated_slow_120ms,mixed,10.477,1.0000
leader-vector,correlated_slow_120ms,mixed,10.728,1.0000
leader-vector,correlated_slow_120ms,mixed,10.984,1.0000
leader-vector,correlated_slow_120ms,mixed,11.234,1.0000
leader-vector,correlated_slow_120ms,mixed,11.488,1.0000
leader-vector,correlated_slow_120ms,mixed,11.743,1.0000
leader-vector,correlated_slow_120ms,mixed,11.999,1.0000
leader-vector,correlated_slow_120ms,mixed,12.257,1.0000
leader-vector,correlated_slow_120ms,mixed,12.513,1.0000
leader-vector,correlated_slow_120ms,mixed,12.771,1.0000
leader-vector,background_repair_traffic,read_heavy,0.074,1.0000
leader-vector,background_repair_traffic,write_heavy,0.082,1.0000
leader-vector,background_repair_traffic,mixed,0.075,1.0000
leader-vector,node_crash_midrun,read_heavy,0.065,1.0000
leader-vector,node_crash_midrun,write_heavy,0.084,1.0000
leader-vector,node_crash_midrun,mixed,0.075,1.0000
quorum-w2r2,baseline,read_heavy,0.122,1.0000
quorum-w2r2,baseline,write_heavy,0.089,1.0000
quorum-w2r2,baseline,mixed,0.109,1.0000
quorum-w2r2,slow_follower_120ms,read_heavy,0.253,1.0000
quorum-w2r2,slow_follower_120ms,read_heavy,0.512,1.0000
quorum-w2r2,slow_follower_120ms,read_heavy,0.771,1.0000
quorum-w2r2,slow_follower_120ms,read_heavy,1.025,1.0000
quorum-w2r2,slow_follower_120ms,read_heavy,1.279,1.0000
quorum-w2r2,slow_follower_120ms,read_heavy,1.532,1.0000
quorum-w2r2,slow_follower_120ms,read_heavy,1.784,1.0000
quorum-w2r2,slow_follower_120ms,read_heavy,2.039,1.0000
quorum-w2r2,slow_follower_120ms,read_heavy,2.296,1.0000
quorum-w2r2,slow_follower_120ms,read_heavy,2.552,1.0000
quorum-w2r2,slow_follower_120ms,read_heavy,2.803,1.0000
quorum-w2r2,slow_follower_120ms,read_heavy,3.062,1.0000
quorum-w2r2,slow_follower_120ms,read_heavy,3.315,1.0000
quorum-w2r2,slow_follower_120ms,read_heavy,3.574,1.0000
quorum-w2r2,slow_follower_120ms,read_heavy,3.826,1.0000
quorum-w2r2,slow_follower_120ms,read_heavy,4.081,1.0000
quorum-w2r2,slow_follower_120ms,read_heavy,4.341,1.0000
quorum-w2r2,slow_follower_120ms,read_heavy,4.596,1.0000
quorum-w2r2,slow_follower_120ms,read_heavy,4.850,1.0000
quorum-w2r2,slow_follower_120ms,read_heavy,5.107,1.0000
quorum-w2r2,slow_follower_120ms,read_heavy,5.368,1.0000
quorum-w2r2,slow_follower_120ms,read_heavy,5.622,1.0000
quorum-w2r2,slow_follower_120ms,read_heavy,5.877,1.0000
quorum-w2r2,slow_follower_120ms,read_heavy,6.134,1.0000
quorum-w2r2,slow_follower_120ms,read_heavy,6.387,1.0000
quorum-w2r2,slow_follower_120ms,read_heavy,6.641,1.0000
quorum-w2r2,slow_follower_120ms,read_heavy,6.895,1.0000
quorum-w2r2,slow_follower_120ms,read_heavy,7.146,1.0000
quorum-w2r2,slow_follower_120ms,read_heavy,7.400,1.0000
quorum-w2r2,slow_follower_120ms,read_heavy,7.656,1.0000
quorum-w2r2,slow_follower_120ms,read_heavy,7.908,1.0000
quorum-w2r2,slow_follower_120ms,read_heavy,8.162,1.0000
quorum-w2r2,slow_follower_120ms,read_heavy,8.413,1.0000
quorum-w2r2,slow_follower_120ms,read_heavy,8.667,1.0000
quorum-w2r2,slow_follower_120ms,read_heavy,8.919,1.0000
quorum-w2r2,slow_follower_120ms,read_heavy,9.175,1.0000
quorum-w2r2,slow_follower_120ms,read_heavy,9.429,1.0000
quorum-w2r2,slow_follower_120ms,read_heavy,9.681,1.0000
quorum-w2r2,slow_follower_120ms,read_heavy,9.936,1.0000
quorum-w2r2,slow_follower_120ms,read_heavy,10.189,1.0000
quorum-w2r2,slow_follower_120ms,read_heavy,10.443,1.0000
quorum-w2r2,slow_follower_120ms,read_heavy,10.698,1.0000
quorum-w2r2,slow_follower_120ms,read_heavy,10.952,1.0000
quorum-w2r2,slow_follower_120ms,read_heavy,11.209,1.0000
quorum-w2r2,slow_follower_120ms,read_heavy,11.486,1.0000
quorum-w2r2,slow_follower_120ms,read_heavy,11.744,1.0000
quorum-w2r2,slow_follower_120ms,read_heavy,12.000,1.0000
quorum-w2r2,slow_follower_120ms,read_heavy,12.255,1.0000
quorum-w2r2,slow_follower_120ms,read_heavy,12.510,1.0000
quorum-w2r2,slow_follower_120ms,read_heavy,12.764,1.0000
quorum-w2r2,slow_follower_120ms,read_heavy,13.015,1.0000
quorum-w2r2,slow_follower_120ms,read_heavy,13.271,1.0000
quorum-w2r2,slow_follower_120ms,read_heavy,13.523,1.0000
quorum-w2r2,slow_follower_120ms,read_heavy,13.782,1.0000
quorum-w2r2,slow_follower_120ms,read_heavy,14.032,1.0000
quorum-w2r2,slow_follower_120ms,read_heavy,14.288,1.0000
quorum-w2r2,slow_follower_120ms,read_heavy,14.545,1.0000
quorum-w2r2,slow_follower_120ms,read_heavy,14.803,1.0000
quorum-w2r2,slow_follower_120ms,read_heavy,15.056,1.0000
quorum-w2r2,slow_follower_120ms,read_heavy,15.311,1.0000
quorum-w2r2,slow_follower_120ms,write_heavy,0.255,1.0000
quorum-w2r2,slow_follower_120ms,write_heavy,0.520,1.0000
quorum-w2r2,slow_follower_120ms,write_heavy,0.776,1.0000
quorum-w2r2,slow_follower_120ms,write_heavy,1.039,1.0000
quorum-w2r2,slow_follower_120ms,write_heavy,1.298,1.0000
quorum-w2r2,slow_follower_120ms,write_heavy,1.554,1.0000
quorum-w2r2,slow_follower_120ms,write_heavy,1.804,1.0000
quorum-w2r2,slow_follower_120ms,write_heavy,2.062,1.0000
quorum-w2r2,slow_follower_120ms,write_heavy,2.323,1.0000
quorum-w2r2,slow_follower_120ms,write_heavy,2.576,1.0000
quorum-w2r2,slow_follower_120ms,write_heavy,2.834,1.0000
quorum-w2r2,slow_follower_120ms,write_heavy,3.091,1.0000
quorum-w2r2,slow_follower_120ms,write_heavy,3.385,1.0000
quorum-w2r2,slow_follower_120ms,write_heavy,3.639,1.0000
quorum-w2r2,slow_follower_120ms,write_heavy,3.894,1.0000
quorum-w2r2,slow_follower_120ms,write_heavy,4.158,1.0000
quorum-w2r2,slow_follower_120ms,write_heavy,4.423,1.0000
quorum-w2r2,slow_follower_120ms,write_heavy,4.696,1.0000
quorum-w2r2,slow_follower_120ms,write_heavy,4.950,1.0000
quorum-w2r2,slow_follower_120ms,write_heavy,5.087,1.0000
quorum-w2r2,slow_follower_120ms,mixed,0.259,1.0000
quorum-w2r2,slow_follower_120ms,mixed,0.518,1.0000
quorum-w2r2,slow_follower_120ms,mixed,0.767,1.0000
quorum-w2r2,slow_follower_120ms,mixed,1.019,1.0000
quorum-w2r2,slow_follower_120ms,mixed,1.275,1.0000
quorum-w2r2,slow_follower_120ms,mixed,1.533,1.0000
quorum-w2r2,slow_follower_120ms,mixed,1.789,1.0000
quorum-w2r2,slow_follower_120ms,mixed,2.047,1.0000
quorum-w2r2,slow_follower_120ms,mixed,2.301,1.0000
quorum-w2r2,slow_follower_120ms,mixed,2.582,1.0000
quorum-w2r2,slow_follower_120ms,mixed,2.967,1.0000
quorum-w2r2,slow_follower_120ms,mixed,3.221,1.0000
quorum-w2r2,slow_follower_120ms,mixed,3.477,1.0000
quorum-w2r2,slow_follower_120ms,mixed,3.737,1.0000
quorum-w2r2,slow_follower_120ms,mixed,3.985,1.0000
quorum-w2r2,slow_follower_120ms,mixed,4.243,1.0000
quorum-w2r2,slow_follower_120ms,mixed,4.503,1.0000
quorum-w2r2,slow_follower_120ms,mixed,4.762,1.0000
quorum-w2r2,slow_follower_120ms,mixed,5.023,1.0000
quorum-w2r2,slow_follower_120ms,mixed,5.279,1.0000
quorum-w2r2,slow_follower_120ms,mixed,5.532,1.0000
quorum-w2r2,slow_follower_120ms,mixed,5.792,1.0000
quorum-w2r2,slow_follower_120ms,mixed,6.050,1.0000
quorum-w2r2,slow_follower_120ms,mixed,6.312,1.0000
quorum-w2r2,slow_follower_120ms,mixed,6.569,1.0000
quorum-w2r2,slow_follower_120ms,mixed,6.828,1.0000
quorum-w2r2,slow_follower_120ms,mixed,7.087,1.0000
quorum-w2r2,slow_follower_120ms,mixed,7.343,1.0000
quorum-w2r2,slow_follower_120ms,mixed,7.602,1.0000
quorum-w2r2,slow_follower_120ms,mixed,7.858,1.0000
quorum-w2r2,slow_follower_120ms,mixed,8.116,1.0000
quorum-w2r2,slow_follower_120ms,mixed,8.370,1.0000
quorum-w2r2,slow_follower_120ms,mixed,8.632,1.0000
quorum-w2r2,slow_follower_120ms,mixed,8.888,1.0000
quorum-w2r2,slow_follower_120ms,mixed,9.140,1.0000
quorum-w2r2,slow_follower_120ms,mixed,9.404,1.0000
quorum-w2r2,slow_follower_120ms,mixed,9.659,1.0000
quorum-w2r2,slow_follower_120ms,mixed,9.909,1.0000
quorum-w2r2,slow_follower_120ms,mixed,10.165,1.0000
quorum-w2r2,slow_follower_120ms,mixed,10.424,1.0000
quorum-w2r2,slow_follower_120ms,mixed,10.684,1.0000
quorum-w2r2,slow_follower_120ms,mixed,10.687,1.0000
quorum-w2r2,fail_slow_burst,read_heavy,0.347,1.0000
quorum-w2r2,fail_slow_burst,read_heavy,0.698,1.0000
quorum-w2r2,fail_slow_burst,read_heavy,1.031,1.0000
quorum-w2r2,fail_slow_burst,read_heavy,1.347,1.0000
quorum-w2r2,fail_slow_burst,read_heavy,1.691,1.0000
quorum-w2r2,fail_slow_burst,read_heavy,2.040,1.0000
quorum-w2r2,fail_slow_burst,read_heavy,2.354,1.0000
quorum-w2r2,fail_slow_burst,read_heavy,2.541,1.0000
quorum-w2r2,fail_slow_burst,write_heavy,0.200,1.0000
quorum-w2r2,fail_slow_burst,write_heavy,0.524,1.0000
quorum-w2r2,fail_slow_burst,write_heavy,0.839,1.0000
quorum-w2r2,fail_slow_burst,write_heavy,0.866,1.0000
quorum-w2r2,fail_slow_burst,mixed,0.345,1.0000
quorum-w2r2,fail_slow_burst,mixed,0.695,1.0000
quorum-w2r2,fail_slow_burst,mixed,0.896,1.0000
quorum-w2r2,fail_slow_burst,mixed,1.198,1.0000
quorum-w2r2,fail_slow_burst,mixed,1.398,1.0000
quorum-w2r2,fail_slow_burst,mixed,1.428,1.0000
quorum-w2r2,correlated_slow_120ms,read_heavy,0.246,1.0000
quorum-w2r2,correlated_slow_120ms,read_heavy,0.500,1.0000
quorum-w2r2,correlated_slow_120ms,read_heavy,0.755,1.0000
quorum-w2r2,correlated_slow_120ms,read_heavy,1.004,1.0000
quorum-w2r2,correlated_slow_120ms,read_heavy,1.254,1.0000
quorum-w2r2,correlated_slow_120ms,read_heavy,1.509,1.0000
quorum-w2r2,correlated_slow_120ms,read_heavy,1.763,1.0000
quorum-w2r2,correlated_slow_120ms,read_heavy,2.020,1.0000
quorum-w2r2,correlated_slow_120ms,read_heavy,2.273,1.0000
quorum-w2r2,correlated_slow_120ms,read_heavy,2.528,1.0000
quorum-w2r2,correlated_slow_120ms,read_heavy,2.779,1.0000
quorum-w2r2,correlated_slow_120ms,read_heavy,3.027,1.0000
quorum-w2r2,correlated_slow_120ms,read_heavy,3.282,1.0000
quorum-w2r2,correlated_slow_120ms,read_heavy,3.534,1.0000
quorum-w2r2,correlated_slow_120ms,read_heavy,3.790,1.0000
quorum-w2r2,correlated_slow_120ms,read_heavy,4.044,1.0000
quorum-w2r2,correlated_slow_120ms,read_heavy,4.291,1.0000
quorum-w2r2,correlated_slow_120ms,read_heavy,4.542,1.0000
quorum-w2r2,correlated_slow_120ms,read_heavy,4.798,1.0000
quorum-w2r2,correlated_slow_120ms,read_heavy,5.055,1.0000
quorum-w2r2,correlated_slow_120ms,read_heavy,5.310,1.0000
quorum-w2r2,correlated_slow_120ms,read_heavy,5.564,1.0000
quorum-w2r2,correlated_slow_120ms,read_heavy,5.818,1.0000
quorum-w2r2,correlated_slow_120ms,read_heavy,6.076,1.0000
quorum-w2r2,correlated_slow_120ms,read_heavy,6.327,1.0000
quorum-w2r2,correlated_slow_120ms,read_heavy,6.582,1.0000
quorum-w2r2,correlated_slow_120ms,read_heavy,6.837,1.0000
quorum-w2r2,correlated_slow_120ms,read_heavy,7.085,1.0000
quorum-w2r2,correlated_slow_120ms,read_heavy,7.342,1.0000
quorum-w2r2,correlated_slow_120ms,read_heavy,7.598,1.0000
quorum-w2r2,correlated_slow_120ms,read_heavy,7.848,1.0000
quorum-w2r2,correlated_slow_120ms,read_heavy,8.121,1.0000
quorum-w2r2,correlated_slow_120ms,read_heavy,8.375,1.0000
quorum-w2r2,correlated_slow_120ms,read_heavy,8.629,1.0000
quorum-w2r2,correlated_slow_120ms,read_heavy,8.881,1.0000
quorum-w2r2,correlated_slow_120ms,read_heavy,9.135,1.0000
quorum-w2r2,correlated_slow_120ms,read_heavy,9.390,1.0000
quorum-w2r2,correlated_slow_120ms,read_heavy,9.646,1.0000
quorum-w2r2,correlated_slow_120ms,read_heavy,9.896,1.0000
quorum-w2r2,correlated_slow_120ms,read_heavy,10.151,1.0000
quorum-w2r2,correlated_slow_120ms,read_heavy,10.403,1.0000
quorum-w2r2,correlated_slow_120ms,read_heavy,10.654,1.0000
quorum-w2r2,correlated_slow_120ms,read_heavy,10.908,1.0000
quorum-w2r2,correlated_slow_120ms,read_heavy,11.157,1.0000
quorum-w2r2,correlated_slow_120ms,read_heavy,11.412,1.0000
quorum-w2r2,correlated_slow_120ms,read_heavy,11.667,1.0000
quorum-w2r2,correlated_slow_120ms,read_heavy,11.924,1.0000
quorum-w2r2,correlated_slow_120ms,read_heavy,12.180,1.0000
quorum-w2r2,correlated_slow_120ms,read_heavy,12.436,1.0000
quorum-w2r2,correlated_slow_120ms,read_heavy,12.692,1.0000
quorum-w2r2,correlated_slow_120ms,read_heavy,12.948,1.0000
quorum-w2r2,correlated_slow_120ms,read_heavy,13.212,1.0000
quorum-w2r2,correlated_slow_120ms,read_heavy,13.465,1.0000
quorum-w2r2,correlated_slow_120ms,read_heavy,13.720,1.0000
quorum-w2r2,correlated_slow_120ms,read_heavy,13.974,1.0000
quorum-w2r2,correlated_slow_120ms,read_heavy,14.222,1.0000
quorum-w2r2,correlated_slow_120ms,read_heavy,14.476,1.0000
quorum-w2r2,correlated_slow_120ms,read_heavy,14.732,1.0000
quorum-w2r2,correlated_slow_120ms,read_heavy,14.982,1.0000
quorum-w2r2,correlated_slow_120ms,read_heavy,15.241,1.0000
quorum-w2r2,correlated_slow_120ms,read_heavy,15.495,1.0000
quorum-w2r2,correlated_slow_120ms,read_heavy,15.752,1.0000
quorum-w2r2,correlated_slow_120ms,read_heavy,16.002,1.0000
quorum-w2r2,correlated_slow_120ms,read_heavy,16.258,1.0000
quorum-w2r2,correlated_slow_120ms,read_heavy,16.512,1.0000
quorum-w2r2,correlated_slow_120ms,read_heavy,16.765,1.0000
quorum-w2r2,correlated_slow_120ms,read_heavy,17.019,1.0000
quorum-w2r2,correlated_slow_120ms,read_heavy,17.268,1.0000
quorum-w2r2,correlated_slow_120ms,read_heavy,17.521,1.0000
quorum-w2r2,correlated_slow_120ms,read_heavy,17.773,1.0000
quorum-w2r2,correlated_slow_120ms,read_heavy,18.027,1.0000
quorum-w2r2,correlated_slow_120ms,read_heavy,18.278,1.0000
quorum-w2r2,correlated_slow_120ms,read_heavy,18.535,1.0000
quorum-w2r2,correlated_slow_120ms,read_heavy,18.782,1.0000
quorum-w2r2,correlated_slow_120ms,read_heavy,19.033,1.0000
quorum-w2r2,correlated_slow_120ms,write_heavy,0.254,1.0000
quorum-w2r2,correlated_slow_120ms,write_heavy,0.510,1.0000
quorum-w2r2,correlated_slow_120ms,write_heavy,0.759,1.0000
quorum-w2r2,correlated_slow_120ms,write_heavy,1.012,1.0000
quorum-w2r2,correlated_slow_120ms,write_heavy,1.267,1.0000
quorum-w2r2,correlated_slow_120ms,write_heavy,1.519,1.0000
quorum-w2r2,correlated_slow_120ms,write_heavy,1.776,1.0000
quorum-w2r2,correlated_slow_120ms,write_heavy,2.031,1.0000
quorum-w2r2,correlated_slow_120ms,write_heavy,2.289,1.0000
quorum-w2r2,correlated_slow_120ms,write_heavy,2.543,1.0000
quorum-w2r2,correlated_slow_120ms,write_heavy,2.792,1.0000
quorum-w2r2,correlated_slow_120ms,write_heavy,3.050,1.0000
quorum-w2r2,correlated_slow_120ms,write_heavy,3.301,1.0000
quorum-w2r2,correlated_slow_120ms,write_heavy,3.557,1.0000
quorum-w2r2,correlated_slow_120ms,write_heavy,3.815,1.0000
quorum-w2r2,correlated_slow_120ms,write_heavy,4.070,1.0000
quorum-w2r2,correlated_slow_120ms,write_heavy,4.322,1.0000
quorum-w2r2,correlated_slow_120ms,write_heavy,4.575,1.0000
quorum-w2r2,correlated_slow_120ms,write_heavy,4.827,1.0000
quorum-w2r2,correlated_slow_120ms,write_heavy,5.076,1.0000
quorum-w2r2,correlated_slow_120ms,write_heavy,5.331,1.0000
quorum-w2r2,correlated_slow_120ms,write_heavy,5.587,1.0000
quorum-w2r2,correlated_slow_120ms,write_heavy,5.841,1.0000
quorum-w2r2,correlated_slow_120ms,write_heavy,6.093,1.0000
quorum-w2r2,correlated_slow_120ms,write_heavy,6.349,1.0000
quorum-w2r2,correlated_slow_120ms,write_heavy,6.601,1.0000
quorum-w2r2,correlated_slow_120ms,write_heavy,6.856,1.0000
quorum-w2r2,correlated_slow_120ms,write_heavy,7.112,1.0000
quorum-w2r2,correlated_slow_120ms,write_heavy,7.369,1.0000
quorum-w2r2,correlated_slow_120ms,write_heavy,7.618,1.0000
quorum-w2r2,correlated_slow_120ms,write_heavy,7.871,1.0000
quorum-w2r2,correlated_slow_120ms,write_heavy,8.129,1.0000
quorum-w2r2,correlated_slow_120ms,write_heavy,8.378,1.0000
quorum-w2r2,correlated_slow_120ms,write_heavy,8.636,1.0000
quorum-w2r2,correlated_slow_120ms,write_heavy,8.892,1.0000
quorum-w2r2,correlated_slow_120ms,write_heavy,9.143,1.0000
quorum-w2r2,correlated_slow_120ms,write_heavy,9.396,1.0000
quorum-w2r2,correlated_slow_120ms,write_heavy,9.649,1.0000
quorum-w2r2,correlated_slow_120ms,write_heavy,9.900,1.0000
quorum-w2r2,correlated_slow_120ms,write_heavy,10.157,1.0000
quorum-w2r2,correlated_slow_120ms,write_heavy,10.410,1.0000
quorum-w2r2,correlated_slow_120ms,write_heavy,10.665,1.0000
quorum-w2r2,correlated_slow_120ms,write_heavy,10.918,1.0000
quorum-w2r2,correlated_slow_120ms,write_heavy,11.178,1.0000
quorum-w2r2,correlated_slow_120ms,write_heavy,11.429,1.0000
quorum-w2r2,correlated_slow_120ms,write_heavy,11.685,1.0000
quorum-w2r2,correlated_slow_120ms,write_heavy,11.937,1.0000
quorum-w2r2,correlated_slow_120ms,write_heavy,12.191,1.0000
quorum-w2r2,correlated_slow_120ms,write_heavy,12.441,1.0000
quorum-w2r2,correlated_slow_120ms,write_heavy,12.693,1.0000
quorum-w2r2,correlated_slow_120ms,write_heavy,12.942,1.0000
quorum-w2r2,correlated_slow_120ms,write_heavy,13.200,1.0000
quorum-w2r2,correlated_slow_120ms,write_heavy,13.449,1.0000
quorum-w2r2,correlated_slow_120ms,write_heavy,13.701,1.0000
quorum-w2r2,correlated_slow_120ms,write_heavy,13.958,1.0000
quorum-w2r2,correlated_slow_120ms,write_heavy,14.207,1.0000
quorum-w2r2,correlated_slow_120ms,write_heavy,14.459,1.0000
quorum-w2r2,correlated_slow_120ms,write_heavy,14.712,1.0000
quorum-w2r2,correlated_slow_120ms,write_heavy,14.964,1.0000
quorum-w2r2,correlated_slow_120ms,write_heavy,15.216,1.0000
quorum-w2r2,correlated_slow_120ms,write_heavy,15.473,1.0000
quorum-w2r2,correlated_slow_120ms,write_heavy,15.723,1.0000
quorum-w2r2,correlated_slow_120ms,write_heavy,15.981,1.0000
quorum-w2r2,correlated_slow_120ms,write_heavy,16.234,1.0000
quorum-w2r2,correlated_slow_120ms,write_heavy,16.479,1.0000
quorum-w2r2,correlated_slow_120ms,write_heavy,16.735,1.0000
quorum-w2r2,correlated_slow_120ms,write_heavy,16.987,1.0000
quorum-w2r2,correlated_slow_120ms,write_heavy,17.238,1.0000
quorum-w2r2,correlated_slow_120ms,write_heavy,17.493,1.0000
quorum-w2r2,correlated_slow_120ms,write_heavy,17.743,1.0000
quorum-w2r2,correlated_slow_120ms,write_heavy,17.993,1.0000
quorum-w2r2,correlated_slow_120ms,write_heavy,18.239,1.0000
quorum-w2r2,correlated_slow_120ms,write_heavy,18.496,1.0000
quorum-w2r2,correlated_slow_120ms,write_heavy,18.750,1.0000
quorum-w2r2,correlated_slow_120ms,write_heavy,19.002,1.0000
quorum-w2r2,correlated_slow_120ms,mixed,0.252,1.0000
quorum-w2r2,correlated_slow_120ms,mixed,0.506,1.0000
quorum-w2r2,correlated_slow_120ms,mixed,0.758,1.0000
quorum-w2r2,correlated_slow_120ms,mixed,1.012,1.0000
quorum-w2r2,correlated_slow_120ms,mixed,1.260,1.0000
quorum-w2r2,correlated_slow_120ms,mixed,1.518,1.0000
quorum-w2r2,correlated_slow_120ms,mixed,1.772,1.0000
quorum-w2r2,correlated_slow_120ms,mixed,2.028,1.0000
