mode,scenario,workload,latency_ms
quorum-w3r1,correlated_slow_120ms,write_heavy,122.9843
quorum-w3r1,correlated_slow_120ms,write_heavy,124.2593
quorum-w3r1,correlated_slow_120ms,write_heavy,126.4800
quorum-w3r1,correlated_slow_120ms,write_heavy,123.2668
quorum-w3r1,correlated_slow_120ms,write_heavy,126.2053
quorum-w3r1,correlated_slow_120ms,write_heavy,126.6983
quorum-w3r1,correlated_slow_120ms,write_heavy,125.6293
quorum-w3r1,correlated_slow_120ms,write_heavy,128.1974
quorum-w3r1,correlated_slow_120ms,write_heavy,125.5195
quorum-w3r1,correlated_slow_120ms,write_heavy,127.0290
quorum-w3r1,correlated_slow_120ms,write_heavy,122.8473
quorum-w3r1,correlated_slow_120ms,write_heavy,128.5800
quorum-w3r1,correlated_slow_120ms,write_heavy,129.6266
quorum-w3r1,correlated_slow_120ms,write_heavy,123.6464
quorum-w3r1,correlated_slow_120ms,write_heavy,123.0326
quorum-w3r1,correlated_slow_120ms,write_heavy,126.2072
quorum-w3r1,correlated_slow_120ms,write_heavy,126.4260
quorum-w3r1,correlated_slow_120ms,write_heavy,125.1752
quorum-w3r1,correlated_slow_120ms,write_heavy,126.1910
quorum-w3r1,correlated_slow_120ms,write_heavy,126.5112
quorum-w3r1,correlated_slow_120ms,write_heavy,127.0962
quorum-w3r1,correlated_slow_120ms,write_heavy,129.4170
quorum-w3r1,correlated_slow_120ms,write_heavy,126.4777
quorum-w3r1,correlated_slow_120ms,write_heavy,126.2141
quorum-w3r1,correlated_slow_120ms,write_heavy,125.6608
quorum-w3r1,correlated_slow_120ms,write_heavy,128.1834
quorum-w3r1,correlated_slow_120ms,write_heavy,126.2793
quorum-w3r1,correlated_slow_120ms,write_heavy,124.4860
quorum-w3r1,correlated_slow_120ms,write_heavy,125.3975
quorum-w3r1,correlated_slow_120ms,write_heavy,124.1438
quorum-w3r1,correlated_slow_120ms,write_heavy,127.3090
quorum-w3r1,correlated_slow_120ms,write_heavy,127.8640
quorum-w3r1,correlated_slow_120ms,write_heavy,124.4923
quorum-w3r1,correlated_slow_120ms,write_heavy,122.5556
quorum-w3r1,correlated_slow_120ms,write_heavy,124.0727
quorum-w3r1,correlated_slow_120ms,write_heavy,123.3940
quorum-w3r1,correlated_slow_120ms,write_heavy,126.2493
quorum-w3r1,correlated_slow_120ms,write_heavy,128.8460
quorum-w3r1,correlated_slow_120ms,write_heavy,127.4834
quorum-w3r1,correlated_slow_120ms,write_heavy,128.7411
quorum-w3r1,correlated_slow_120ms,write_heavy,123.0369
quorum-w3r1,correlated_slow_120ms,write_heavy,126.5689
quorum-w3r1,correlated_slow_120ms,write_heavy,122.1379
quorum-w3r1,correlated_slow_120ms,write_heavy,125.0571
quorum-w3r1,correlated_slow_120ms,write_heavy,127.8118
quorum-w3r1,correlated_slow_120ms,write_heavy,122.5901
quorum-w3r1,correlated_slow_120ms,write_heavy,126.6205
quorum-w3r1,correlated_slow_120ms,write_heavy,125.9147
quorum-w3r1,correlated_slow_120ms,write_heavy,126.8324
quorum-w3r1,correlated_slow_120ms,write_heavy,125.5272
quorum-w3r1,correlated_slow_120ms,write_heavy,127.4142
quorum-w3r1,correlated_slow_120ms,write_heavy,125.8951
quorum-w3r1,correlated_slow_120ms,write_heavy,125.1599
quorum-w3r1,correlated_slow_120ms,mixed,128.3489
quorum-w3r1,correlated_slow_120ms,mixed,122.5041
quorum-w3r1,correlated_slow_120ms,mixed,123.7828
quorum-w3r1,correlated_slow_120ms,mixed,127.4602
quorum-w3r1,correlated_slow_120ms,mixed,126.8595
quorum-w3r1,correlated_slow_120ms,mixed,126.9004
quorum-w3r1,correlated_slow_120ms,mixed,126.8560
quorum-w3r1,correlated_slow_120ms,mixed,126.5492
quorum-w3r1,correlated_slow_120ms,mixed,126.5174
quorum-w3r1,correlated_slow_120ms,mixed,126.4336
quorum-w3r1,correlated_slow_120ms,mixed,125.0380
quorum-w3r1,correlated_slow_120ms,mixed,127.5161
quorum-w3r1,correlated_slow_120ms,mixed,125.3552
quorum-w3r1,correlated_slow_120ms,mixed,129.5510
quorum-w3r1,correlated_slow_120ms,mixed,125.8412
quorum-w3r1,correlated_slow_120ms,mixed,127.0236
quorum-w3r1,correlated_slow_120ms,mixed,127.3372
quorum-w3r1,correlated_slow_120ms,mixed,125.7910
quorum-w3r1,correlated_slow_120ms,mixed,127.2695
quorum-w3r1,correlated_slow_120ms,mixed,124.8029
quorum-w3r1,correlated_slow_120ms,mixed,121.7856
quorum-w3r1,correlated_slow_120ms,mixed,125.4810
quorum-w3r1,correlated_slow_120ms,mixed,128.9482
quorum-w3r1,correlated_slow_120ms,mixed,126.9245
quorum-w3r1,correlated_slow_120ms,mixed,130.4869
quorum-w3r1,correlated_slow_120ms,mixed,127.6869
quorum-w3r1,correlated_slow_120ms,mixed,127.2629
quorum-w3r1,correlated_slow_120ms,mixed,125.5140
quorum-w3r1,correlated_slow_120ms,mixed,125.1984
quorum-w3r1,correlated_slow_120ms,mixed,128.9139
quorum-w3r1,correlated_slow_120ms,mixed,127.5221
quorum-w3r1,correlated_slow_120ms,mixed,127.3919
quorum-w3r1,correlated_slow_120ms,mixed,126.3119
quorum-w3r1,correlated_slow_120ms,mixed,126.6920
quorum-w3r1,correlated_slow_120ms,mixed,127.5848
quorum-w3r1,correlated_slow_120ms,mixed,126.7460
quorum-w3r1,correlated_slow_120ms,mixed,124.8558
quorum-w3r1,correlated_slow_120ms,mixed,127.0552
quorum-w3r1,correlated_slow_120ms,mixed,123.0857
quorum-w3r1,correlated_slow_120ms,mixed,126.7363
quorum-w3r1,correlated_slow_120ms,mixed,127.3439
quorum-w3r1,correlated_slow_120ms,mixed,128.3322
quorum-w3r1,correlated_slow_120ms,mixed,127.6410
quorum-w3r1,correlated_slow_120ms,mixed,125.7198
quorum-w3r1,correlated_slow_120ms,mixed,126.0659
quorum-w3r1,correlated_slow_120ms,mixed,130.1856
quorum-w3r1,correlated_slow_120ms,mixed,126.5618
quorum-w3r1,correlated_slow_120ms,mixed,123.5935
quorum-w3r1,correlated_slow_120ms,mixed,122.3383
quorum-w3r1,correlated_slow_120ms,mixed,126.8777
quorum-w3r1,correlated_slow_120ms,mixed,127.2293
quorum-w3r1,correlated_slow_120ms,mixed,126.7998
quorum-w3r1,correlated_slow_120ms,mixed,125.5171
quorum-w3r1,correlated_slow_120ms,mixed,126.0633
quorum-w3r1,correlated_slow_120ms,mixed,127.4352
quorum-w3r1,correlated_slow_120ms,mixed,127.0654
quorum-w3r1,correlated_slow_120ms,mixed,125.2290
quorum-w3r1,correlated_slow_120ms,mixed,126.8029
quorum-w3r1,correlated_slow_120ms,mixed,127.0170
quorum-w3r1,correlated_slow_120ms,mixed,126.7287
quorum-w3r1,correlated_slow_120ms,mixed,126.1850
quorum-w3r1,correlated_slow_120ms,mixed,126.7798
quorum-w3r1,correlated_slow_120ms,mixed,126.9037
quorum-w3r1,correlated_slow_120ms,mixed,125.7535
quorum-w3r1,correlated_slow_120ms,mixed,127.3007
quorum-w3r1,correlated_slow_120ms,mixed,127.9728
quorum-w3r1,correlated_slow_120ms,mixed,126.4742
quorum-w3r1,correlated_slow_120ms,mixed,126.9127
quorum-w3r1,correlated_slow_120ms,mixed,125.8139
quorum-w3r1,correlated_slow_120ms,mixed,126.0373
quorum-w3r1,correlated_slow_120ms,mixed,129.6614
quorum-w3r1,correlated_slow_120ms,mixed,126.9989
quorum-w3r1,correlated_slow_120ms,mixed,131.5142
quorum-w3r1,correlated_slow_120ms,mixed,126.0021
quorum-w3r1,correlated_slow_120ms,mixed,124.0598
quorum-w3r1,correlated_slow_120ms,mixed,128.5657
quorum-w3r1,correlated_slow_120ms,mixed,126.4203
quorum-w3r1,correlated_slow_120ms,mixed,127.4769
quorum-w3r1,correlated_slow_120ms,mixed,127.8734
quorum-w3r1,correlated_slow_120ms,mixed,127.0752
quorum-w3r1,correlated_slow_120ms,mixed,122.2465
quorum-w3r1,correlated_slow_120ms,mixed,129.6727
quorum-w3r1,correlated_slow_120ms,mixed,124.4227
quorum-w3r1,correlated_slow_120ms,mixed,126.2478
quorum-w3r1,correlated_slow_120ms,mixed,128.3072
quorum-w3r1,correlated_slow_120ms,mixed,127.4343
quorum-w3r1,correlated_slow_120ms,mixed,125.9812
quorum-w3r1,correlated_slow_120ms,mixed,127.8247
quorum-w3r1,correlated_slow_120ms,mixed,124.0516
quorum-w3r1,correlated_slow_120ms,mixed,127.0022
quorum-w3r1,correlated_slow_120ms,mixed,127.2927
quorum-w3r1,correlated_slow_120ms,mixed,127.3090
quorum-w3r1,correlated_slow_120ms,mixed,125.2135
quorum-w3r1,correlated_slow_120ms,mixed,126.5380
quorum-w3r1,correlated_slow_120ms,mixed,128.3715
quorum-w3r1,correlated_slow_120ms,mixed,127.6169
quorum-w3r1,correlated_slow_120ms,mixed,127.0883
quorum-w3r1,correlated_slow_120ms,mixed,126.4060
quorum-w3r1,correlated_slow_120ms,mixed,126.1113
quorum-w3r1,correlated_slow_120ms,mixed,128.0706
quorum-w3r1,correlated_slow_120ms,mixed,126.4074
quorum-w3r1,correlated_slow_120ms,mixed,123.1646
quorum-w3r1,correlated_slow_120ms,mixed,129.7153
quorum-w3r1,correlated_slow_120ms,mixed,127.0662
quorum-w3r1,correlated_slow_120ms,mixed,126.8191
quorum-w3r1,correlated_slow_120ms,mixed,127.0204
quorum-w3r1,correlated_slow_120ms,mixed,124.2363
quorum-w3r1,correlated_slow_120ms,mixed,122.9940
quorum-w3r1,correlated_slow_120ms,mixed,126.8844
quorum-w3r1,correlated_slow_120ms,mixed,123.4698
quorum-w3r1,correlated_slow_120ms,mixed,126.4218
quorum-w3r1,correlated_slow_120ms,mixed,125.1070
quorum-w3r1,correlated_slow_120ms,mixed,126.0605
quorum-w3r1,correlated_slow_120ms,mixed,123.7853
quorum-w3r1,correlated_slow_120ms,mixed,124.0277
quorum-w3r1,correlated_slow_120ms,mixed,127.2680
quorum-w3r1,correlated_slow_120ms,mixed,127.9407
quorum-w3r1,correlated_slow_120ms,mixed,187.7571
quorum-w3r1,correlated_slow_120ms,mixed,131.3356
quorum-w3r1,correlated_slow_120ms,mixed,126.6444
quorum-w3r1,correlated_slow_120ms,mixed,127.0450
quorum-w3r1,correlated_slow_120ms,mixed,124.5294
quorum-w3r1,correlated_slow_120ms,mixed,127.0980
quorum-w3r1,correlated_slow_120ms,mixed,128.5303
quorum-w3r1,correlated_slow_120ms,mixed,124.6605
quorum-w3r1,correlated_slow_120ms,mixed,126.3813
quorum-w3r1,correlated_slow_120ms,mixed,124.9171
quorum-w3r1,correlated_slow_120ms,mixed,126.9665
quorum-w3r1,correlated_slow_120ms,mixed,127.5686
quorum-w3r1,correlated_slow_120ms,mixed,123.9848
quorum-w3r1,correlated_slow_120ms,mixed,127.6750
quorum-w3r1,correlated_slow_120ms,mixed,127.2033
quorum-w3r1,correlated_slow_120ms,mixed,127.5193
quorum-w3r1,correlated_slow_120ms,mixed,123.7506
quorum-w3r1,correlated_slow_120ms,mixed,130.5068
quorum-w3r1,correlated_slow_120ms,mixed,126.2827
quorum-w3r1,correlated_slow_120ms,mixed,126.4718
quorum-w3r1,correlated_slow_120ms,mixed,124.0563
quorum-w3r1,correlated_slow_120ms,mixed,128.2145
quorum-w3r1,correlated_slow_120ms,mixed,126.7345
quorum-w3r1,correlated_slow_120ms,mixed,126.6588
quorum-w3r1,correlated_slow_120ms,mixed,125.7844
quorum-w3r1,correlated_slow_120ms,mixed,127.9148
quorum-w3r1,correlated_slow_120ms,mixed,123.6861
quorum-w3r1,correlated_slow_120ms,mixed,126.3783
quorum-w3r1,correlated_slow_120ms,mixed,123.0025
quorum-w3r1,correlated_slow_120ms,mixed,126.7199
quorum-w3r1,correlated_slow_120ms,mixed,126.5674
quorum-w3r1,correlated_slow_120ms,mixed,125.5200
quorum-w3r1,correlated_slow_120ms,mixed,127.4330
quorum-w3r1,correlated_slow_120ms,mixed,127.5279
quorum-w3r1,correlated_slow_120ms,mixed,127.9157
quorum-w3r1,correlated_slow_120ms,mixed,127.1522
quorum-w3r1,correlated_slow_120ms,mixed,125.8305
quorum-w3r1,correlated_slow_120ms,mixed,126.3913
quorum-w3r1,correlated_slow_120ms,mixed,126.8874
quorum-w3r1,correlated_slow_120ms,mixed,122.8424
quorum-w3r1,correlated_slow_120ms,mixed,124.3232
quorum-w3r1,correlated_slow_120ms,mixed,125.4538
quorum-w3r1,correlated_slow_120ms,mixed,124.4494
quorum-w3r1,correlated_slow_120ms,mixed,123.6802
quorum-w3r1,correlated_slow_120ms,mixed,126.8673
quorum-w3r1,correlated_slow_120ms,mixed,123.5005
quorum-w3r1,correlated_slow_120ms,mixed,127.4442
quorum-w3r1,correlated_slow_120ms,mixed,123.8850
quorum-w3r1,correlated_slow_120ms,mixed,126.1824
quorum-w3r1,correlated_slow_120ms,mixed,126.9749
quorum-w3r1,correlated_slow_120ms,mixed,127.0007
quorum-w3r1,correlated_slow_120ms,mixed,127.6412
quorum-w3r1,correlated_slow_120ms,mixed,127.7829
quorum-w3r1,correlated_slow_120ms,mixed,125.9939
quorum-w3r1,correlated_slow_120ms,mixed,130.4318
quorum-w3r1,correlated_slow_120ms,mixed,123.2895
quorum-w3r1,correlated_slow_120ms,mixed,124.9581
quorum-w3r1,correlated_slow_120ms,mixed,126.7237
quorum-w3r1,correlated_slow_120ms,mixed,123.9689
quorum-w3r1,correlated_slow_120ms,mixed,125.9923
quorum-w3r1,correlated_slow_120ms,mixed,126.7698
quorum-w3r1,correlated_slow_120ms,mixed,127.3085
quorum-w3r1,correlated_slow_120ms,mixed,127.2556
quorum-w3r1,background_repair_traffic,read_heavy,1.0365
quorum-w3r1,background_repair_traffic,read_heavy,0.9131
quorum-w3r1,background_repair_traffic,read_heavy,0.9018
quorum-w3r1,background_repair_traffic,read_heavy,0.8027
quorum-w3r1,background_repair_traffic,read_heavy,0.7610
quorum-w3r1,background_repair_traffic,read_heavy,0.8541
quorum-w3r1,background_repair_traffic,read_heavy,0.8770
quorum-w3r1,background_repair_traffic,read_heavy,0.7699
quorum-w3r1,background_repair_traffic,read_heavy,0.7628
quorum-w3r1,background_repair_traffic,read_heavy,0.7460
quorum-w3r1,background_repair_traffic,read_heavy,0.7610
quorum-w3r1,background_repair_traffic,read_heavy,0.7698
quorum-w3r1,background_repair_traffic,read_heavy,0.7366
quorum-w3r1,background_repair_traffic,read_heavy,1.3371
quorum-w3r1,background_repair_traffic,read_heavy,0.8191
quorum-w3r1,background_repair_traffic,read_heavy,0.7280
quorum-w3r1,background_repair_traffic,read_heavy,0.7640
quorum-w3r1,background_repair_traffic,read_heavy,0.7181
quorum-w3r1,background_repair_traffic,read_heavy,0.7464
quorum-w3r1,background_repair_traffic,read_heavy,0.7034
quorum-w3r1,background_repair_traffic,read_heavy,0.7244
quorum-w3r1,background_repair_traffic,read_heavy,0.9134
quorum-w3r1,background_repair_traffic,read_heavy,0.7268
quorum-w3r1,background_repair_traffic,read_heavy,0.6694
quorum-w3r1,background_repair_traffic,read_heavy,0.7520
quorum-w3r1,background_repair_traffic,read_heavy,0.7045
quorum-w3r1,background_repair_traffic,read_heavy,0.7066
quorum-w3r1,background_repair_traffic,read_heavy,0.6985
quorum-w3r1,background_repair_traffic,read_heavy,0.7377
quorum-w3r1,background_repair_traffic,read_heavy,1.0800
quorum-w3r1,background_repair_traffic,read_heavy,0.9950
quorum-w3r1,background_repair_traffic,read_heavy,0.7505
quorum-w3r1,background_repair_traffic,read_heavy,0.8202
quorum-w3r1,background_repair_traffic,read_heavy,0.7407
quorum-w3r1,background_repair_traffic,read_heavy,0.6066
quorum-w3r1,background_repair_traffic,read_heavy,0.6449
quorum-w3r1,background_repair_traffic,read_heavy,0.7318
quorum-w3r1,background_repair_traffic,read_heavy,0.7347
quorum-w3r1,background_repair_traffic,read_heavy,0.8902
quorum-w3r1,background_repair_traffic,read_heavy,0.6726
quorum-w3r1,background_repair_traffic,read_heavy,0.6235
quorum-w3r1,background_repair_traffic,read_heavy,0.7282
quorum-w3r1,background_repair_traffic,read_heavy,0.6061
quorum-w3r1,background_repair_traffic,read_heavy,0.7475
quorum-w3r1,background_repair_traffic,read_heavy,0.8001
quorum-w3r1,background_repair_traffic,read_heavy,0.6840
quorum-w3r1,background_repair_traffic,read_heavy,0.6978
quorum-w3r1,background_repair_traffic,read_heavy,0.9309
quorum-w3r1,background_repair_traffic,read_heavy,1.4075
quorum-w3r1,background_repair_traffic,read_heavy,0.7626
quorum-w3r1,background_repair_traffic,read_heavy,0.6889
quorum-w3r1,background_repair_traffic,read_heavy,0.8230
quorum-w3r1,background_repair_traffic,read_heavy,0.6717
quorum-w3r1,background_repair_traffic,read_heavy,0.6311
quorum-w3r1,background_repair_traffic,read_heavy,0.6303
quorum-w3r1,background_repair_traffic,read_heavy,0.6977
quorum-w3r1,background_repair_traffic,read_heavy,0.5780
quorum-w3r1,background_repair_traffic,read_heavy,0.6065
quorum-w3r1,background_repair_traffic,read_heavy,0.6432
quorum-w3r1,background_repair_traffic,read_heavy,0.5788
quorum-w3r1,background_repair_traffic,read_heavy,0.6358
quorum-w3r1,background_repair_traffic,read_heavy,0.6623
quorum-w3r1,background_repair_traffic,read_heavy,0.5750
quorum-w3r1,background_repair_traffic,read_heavy,0.6035
quorum-w3r1,background_repair_traffic,read_heavy,0.6843
quorum-w3r1,background_repair_traffic,read_heavy,0.6606
quorum-w3r1,background_repair_traffic,read_heavy,1.5347
quorum-w3r1,background_repair_traffic,read_heavy,0.8094
quorum-w3r1,background_repair_traffic,read_heavy,0.6826
quorum-w3r1,background_repair_traffic,read_heavy,0.7090
quorum-w3r1,background_repair_traffic,read_heavy,0.6462
quorum-w3r1,background_repair_traffic,read_heavy,0.6972
quorum-w3r1,background_repair_traffic,read_heavy,0.5381
quorum-w3r1,background_repair_traffic,read_heavy,0.5542
quorum-w3r1,background_repair_traffic,read_heavy,0.5602
quorum-w3r1,background_repair_traffic,read_heavy,0.5864
quorum-w3r1,background_repair_traffic,read_heavy,0.5281
quorum-w3r1,background_repair_traffic,read_heavy,0.5959
quorum-w3r1,background_repair_traffic,read_heavy,0.6058
quorum-w3r1,background_repair_traffic,read_heavy,0.8872
quorum-w3r1,background_repair_traffic,read_heavy,0.6640
quorum-w3r1,background_repair_traffic,read_heavy,0.7454
quorum-w3r1,background_repair_traffic,read_heavy,0.7040
quorum-w3r1,background_repair_traffic,read_heavy,0.7577
quorum-w3r1,background_repair_traffic,read_heavy,0.9580
quorum-w3r1,background_repair_traffic,read_heavy,1.4862
quorum-w3r1,background_repair_traffic,read_heavy,0.7194
quorum-w3r1,background_repair_traffic,read_heavy,0.7075
quorum-w3r1,background_repair_traffic,read_heavy,0.6813
quorum-w3r1,background_repair_traffic,read_heavy,0.7027
quorum-w3r1,background_repair_traffic,read_heavy,0.6992
quorum-w3r1,background_repair_traffic,read_heavy,0.6730
quorum-w3r1,background_repair_traffic,read_heavy,0.7133
quorum-w3r1,background_repair_traffic,read_heavy,0.7240
quorum-w3r1,background_repair_traffic,read_heavy,0.7829
quorum-w3r1,background_repair_traffic,read_heavy,0.7420
quorum-w3r1,background_repair_traffic,read_heavy,0.8659
quorum-w3r1,background_repair_traffic,read_heavy,0.8424
quorum-w3r1,background_repair_traffic,read_heavy,0.6841
quorum-w3r1,background_repair_traffic,read_heavy,0.5918
quorum-w3r1,background_repair_traffic,read_heavy,0.5981
quorum-w3r1,background_repair_traffic,read_heavy,0.6245
quorum-w3r1,background_repair_traffic,read_heavy,1.0495
quorum-w3r1,background_repair_traffic,read_heavy,0.7303
quorum-w3r1,background_repair_traffic,read_heavy,0.7333
quorum-w3r1,background_repair_traffic,read_heavy,0.5633
quorum-w3r1,background_repair_traffic,read_heavy,0.7267
quorum-w3r1,background_repair_traffic,read_heavy,0.6275
quorum-w3r1,background_repair_traffic,read_heavy,0.6470
quorum-w3r1,background_repair_traffic,read_heavy,0.6614
quorum-w3r1,background_repair_traffic,read_heavy,0.6932
quorum-w3r1,background_repair_traffic,read_heavy,0.5737
quorum-w3r1,background_repair_traffic,read_heavy,0.7479
quorum-w3r1,background_repair_traffic,read_heavy,0.7252
quorum-w3r1,background_repair_traffic,read_heavy,0.6157
quorum-w3r1,background_repair_traffic,read_heavy,0.6436
quorum-w3r1,background_repair_traffic,read_heavy,0.6032
quorum-w3r1,background_repair_traffic,read_heavy,0.5428
quorum-w3r1,background_repair_traffic,read_heavy,0.5668
quorum-w3r1,background_repair_traffic,read_heavy,0.5551
quorum-w3r1,background_repair_traffic,read_heavy,0.6704
quorum-w3r1,background_repair_traffic,read_heavy,1.3607
quorum-w3r1,background_repair_traffic,read_heavy,1.4233
quorum-w3r1,background_repair_traffic,read_heavy,0.6284
quorum-w3r1,background_repair_traffic,read_heavy,0.6437
quorum-w3r1,background_repair_traffic,read_heavy,0.6172
quorum-w3r1,background_repair_traffic,read_heavy,0.6003
quorum-w3r1,background_repair_traffic,read_heavy,0.6221
quorum-w3r1,background_repair_traffic,read_heavy,2.0929
quorum-w3r1,background_repair_traffic,read_heavy,2.4155
quorum-w3r1,background_repair_traffic,read_heavy,0.6234
quorum-w3r1,background_repair_traffic,read_heavy,0.6322
quorum-w3r1,background_repair_traffic,read_heavy,0.6955
quorum-w3r1,background_repair_traffic,read_heavy,0.6829
quorum-w3r1,background_repair_traffic,read_heavy,0.7278
quorum-w3r1,background_repair_traffic,read_heavy,1.1802
quorum-w3r1,background_repair_traffic,read_heavy,1.0605
quorum-w3r1,background_repair_traffic,read_heavy,0.6437
quorum-w3r1,background_repair_traffic,read_heavy,0.7924
quorum-w3r1,background_repair_traffic,read_heavy,1.3710
quorum-w3r1,background_repair_traffic,read_heavy,0.8958
quorum-w3r1,background_repair_traffic,read_heavy,1.0368
quorum-w3r1,background_repair_traffic,read_heavy,0.8089
quorum-w3r1,background_repair_traffic,read_heavy,0.6270
quorum-w3r1,background_repair_traffic,read_heavy,0.8253
quorum-w3r1,background_repair_traffic,read_heavy,0.8957
quorum-w3r1,background_repair_traffic,read_heavy,0.8882
quorum-w3r1,background_repair_traffic,read_heavy,1.0722
quorum-w3r1,background_repair_traffic,read_heavy,2.1876
quorum-w3r1,background_repair_traffic,read_heavy,0.9524
quorum-w3r1,background_repair_traffic,write_heavy,0.6109
quorum-w3r1,background_repair_traffic,write_heavy,0.5634
quorum-w3r1,background_repair_traffic,write_heavy,0.5750
quorum-w3r1,background_repair_traffic,write_heavy,0.6389
quorum-w3r1,background_repair_traffic,write_heavy,0.5925
quorum-w3r1,background_repair_traffic,write_heavy,0.6088
quorum-w3r1,background_repair_traffic,write_heavy,0.9472
quorum-w3r1,background_repair_traffic,write_heavy,0.8790
quorum-w3r1,background_repair_traffic,write_heavy,0.7060
quorum-w3r1,background_repair_traffic,write_heavy,0.5897
quorum-w3r1,background_repair_traffic,write_heavy,0.4788
quorum-w3r1,background_repair_traffic,write_heavy,0.7139
quorum-w3r1,background_repair_traffic,write_heavy,0.6673
quorum-w3r1,background_repair_traffic,write_heavy,0.6327
quorum-w3r1,background_repair_traffic,write_heavy,0.6408
quorum-w3r1,background_repair_traffic,write_heavy,0.6927
quorum-w3r1,background_repair_traffic,write_heavy,0.6882
quorum-w3r1,background_repair_traffic,write_heavy,1.9248
quorum-w3r1,background_repair_traffic,write_heavy,1.0484
quorum-w3r1,background_repair_traffic,write_heavy,0.7950
quorum-w3r1,background_repair_traffic,write_heavy,0.9307
quorum-w3r1,background_repair_traffic,write_heavy,1.0385
quorum-w3r1,background_repair_traffic,write_heavy,0.6990
quorum-w3r1,background_repair_traffic,write_heavy,0.8342
quorum-w3r1,background_repair_traffic,write_heavy,1.0491
quorum-w3r1,background_repair_traffic,write_heavy,2.6620
quorum-w3r1,background_repair_traffic,write_heavy,0.8585
quorum-w3r1,background_repair_traffic,write_heavy,0.9259
quorum-w3r1,background_repair_traffic,write_heavy,0.9335
quorum-w3r1,background_repair_traffic,write_heavy,1.2960
quorum-w3r1,background_repair_traffic,write_heavy,0.7720
quorum-w3r1,background_repair_traffic,write_heavy,0.6843
quorum-w3r1,background_repair_traffic,write_heavy,0.6377
quorum-w3r1,background_repair_traffic,write_heavy,0.5870
quorum-w3r1,background_repair_traffic,write_heavy,0.5715
quorum-w3r1,background_repair_traffic,write_heavy,0.5253
quorum-w3r1,background_repair_traffic,write_heavy,0.4986
quorum-w3r1,background_repair_traffic,write_heavy,0.5220
quorum-w3r1,background_repair_traffic,write_heavy,0.5028
quorum-w3r1,background_repair_traffic,write_heavy,0.5701
quorum-w3r1,background_repair_traffic,write_heavy,0.6200
quorum-w3r1,background_repair_traffic,write_heavy,0.5797
quorum-w3r1,background_repair_traffic,write_heavy,0.4575
quorum-w3r1,background_repair_traffic,write_heavy,0.4513
quorum-w3r1,background_repair_traffic,write_heavy,0.5626
quorum-w3r1,background_repair_traffic,write_heavy,0.5980
quorum-w3r1,background_repair_traffic,write_heavy,0.7787
quorum-w3r1,background_repair_traffic,write_heavy,0.6735
quorum-w3r1,background_repair_traffic,write_heavy,1.6874
quorum-w3r1,background_repair_traffic,write_heavy,1.2618
quorum-w3r1,background_repair_traffic,write_heavy,0.7746
quorum-w3r1,background_repair_traffic,write_heavy,0.6756
quorum-w3r1,background_repair_traffic,write_heavy,0.5762
quorum-w3r1,background_repair_traffic,write_heavy,0.6653
quorum-w3r1,background_repair_traffic,write_heavy,0.7954
quorum-w3r1,background_repair_traffic,write_heavy,0.6350
quorum-w3r1,background_repair_traffic,write_heavy,0.7090
quorum-w3r1,background_repair_traffic,write_heavy,0.8480
quorum-w3r1,background_repair_traffic,write_heavy,0.7537
quorum-w3r1,background_repair_traffic,write_heavy,0.7583
quorum-w3r1,background_repair_traffic,write_heavy,0.6892
quorum-w3r1,background_repair_traffic,write_heavy,0.6741
quorum-w3r1,background_repair_traffic,write_heavy,0.6354
quorum-w3r1,background_repair_traffic,write_heavy,0.6819
quorum-w3r1,background_repair_traffic,write_heavy,0.7120
quorum-w3r1,background_repair_traffic,write_heavy,0.6662
quorum-w3r1,background_repair_traffic,write_heavy,1.3900
quorum-w3r1,background_repair_traffic,write_heavy,0.8333
quorum-w3r1,background_repair_traffic,write_heavy,0.7120
quorum-w3r1,background_repair_traffic,write_heavy,0.7366
quorum-w3r1,background_repair_traffic,write_heavy,0.7814
quorum-w3r1,background_repair_traffic,write_heavy,0.7748
quorum-w3r1,background_repair_traffic,write_heavy,0.8382
quorum-w3r1,background_repair_traffic,write_heavy,0.9410
quorum-w3r1,background_repair_traffic,write_heavy,0.7327
quorum-w3r1,background_repair_traffic,write_heavy,0.6650
quorum-w3r1,background_repair_traffic,write_heavy,0.6708
quorum-w3r1,background_repair_traffic,write_heavy,0.7133
quorum-w3r1,background_repair_traffic,write_heavy,0.7045
quorum-w3r1,background_repair_traffic,write_heavy,0.6675
quorum-w3r1,background_repair_traffic,write_heavy,0.7488
quorum-w3r1,background_repair_traffic,write_heavy,0.6843
quorum-w3r1,background_repair_traffic,write_heavy,0.7343
quorum-w3r1,background_repair_traffic,write_heavy,1.7552
quorum-w3r1,background_repair_traffic,write_heavy,0.9207
quorum-w3r1,background_repair_traffic,write_heavy,0.7735
quorum-w3r1,background_repair_traffic,write_heavy,0.7401
quorum-w3r1,background_repair_traffic,write_heavy,0.8101
quorum-w3r1,background_repair_traffic,write_heavy,0.6577
quorum-w3r1,background_repair_traffic,write_heavy,0.8403
quorum-w3r1,background_repair_traffic,write_heavy,0.9532
quorum-w3r1,background_repair_traffic,write_heavy,0.8224
quorum-w3r1,background_repair_traffic,write_heavy,0.6417
quorum-w3r1,background_repair_traffic,write_heavy,0.7002
quorum-w3r1,background_repair_traffic,write_heavy,0.6120
